id,date,mdsLatency,pubLatency,netLatency
429,2016-09-27 13:58:39.896,3.453872,0.108054,0.003773
430,2016-09-27 13:58:39.896,3.447680,0.101862,0.004274
431,2016-09-27 13:58:39.896,3.457360,0.111542,0.004262
432,2016-09-27 13:58:39.896,3.461258,0.115440,0.004064
433,2016-09-27 13:58:39.896,3.462920,0.117102,0.003843
434,2016-09-27 13:58:39.896,3.457722,0.111904,0.003742
435,2016-09-27 13:58:39.896,3.451732,0.105914,0.003926
436,2016-09-27 13:58:39.896,3.461529,0.115711,0.004049
437,2016-09-27 13:58:39.896,3.465131,0.119313,0.003764
438,2016-09-27 13:58:39.896,3.467122,0.121304,0.004092
439,2016-09-27 13:58:39.896,3.461910,0.116092,0.004071
440,2016-09-27 13:58:39.896,3.455659,0.109841,0.003801
441,2016-09-27 13:58:39.896,3.465972,0.120154,0.004327
442,2016-09-27 13:58:39.896,3.468755,0.122937,0.003509
443,2016-09-27 13:58:39.896,3.459882,0.114064,0.004098
444,2016-09-27 13:58:39.896,3.470344,0.124526,0.004263
445,2016-09-27 13:58:39.896,3.464122,0.118304,0.004122
446,2016-09-27 13:58:39.896,3.469676,0.123858,0.005445
447,2016-09-27 13:58:39.896,3.473586,0.127768,0.003787
448,2016-09-27 13:58:39.896,3.477460,0.131642,0.003769
449,2016-09-27 13:58:39.900,4.679513,0.014591,0.005433
450,2016-09-27 13:58:39.900,4.682633,0.017711,0.005182
451,2016-09-27 13:58:39.900,4.683592,0.018670,0.003911
452,2016-09-27 13:58:39.900,4.688121,0.023199,0.005320
453,2016-09-27 13:58:39.900,4.690116,0.025194,0.005153
454,2016-09-27 13:58:39.900,4.688181,0.023259,0.004461
455,2016-09-27 13:58:39.900,4.692671,0.027749,0.004438
456,2016-09-27 13:58:39.900,4.694303,0.029381,0.004016
457,2016-09-27 13:58:39.900,4.687103,0.022181,0.005796
458,2016-09-27 13:58:39.900,4.692848,0.027926,0.004559
459,2016-09-27 13:58:39.900,4.696877,0.031955,0.004094
460,2016-09-27 13:58:39.900,4.698540,0.033618,0.004113
461,2016-09-27 13:58:39.900,4.692730,0.027808,0.005457
462,2016-09-27 13:58:39.900,4.701234,0.036312,0.004233
463,2016-09-27 13:58:39.900,4.703137,0.038215,0.004492
464,2016-09-27 13:58:39.900,4.696974,0.032052,0.004116
465,2016-09-27 13:58:39.900,4.706127,0.041205,0.004786
466,2016-09-27 13:58:39.900,4.707061,0.042139,0.003824
467,2016-09-27 13:58:39.900,4.701283,0.036361,0.004190
468,2016-09-27 13:58:39.900,4.710691,0.045769,0.004454
469,2016-09-27 13:58:39.900,4.710611,0.045689,0.003443
470,2016-09-27 13:58:39.900,4.715327,0.050405,0.004521
471,2016-09-27 13:58:39.900,4.705070,0.040148,0.003679
472,2016-09-27 13:58:39.900,4.713952,0.049030,0.003232
473,2016-09-27 13:58:39.900,4.719011,0.054089,0.003572
474,2016-09-27 13:58:39.900,4.694182,0.029260,0.006364
475,2016-09-27 13:58:39.900,4.697137,0.032215,0.004182
476,2016-09-27 13:58:39.900,4.709486,0.044564,0.004303
477,2016-09-27 13:58:39.900,4.718232,0.053310,0.004171
478,2016-09-27 13:58:39.900,4.722238,0.057316,0.003116
479,2016-09-27 13:58:39.900,4.701640,0.036718,0.004396
480,2016-09-27 13:58:39.900,4.699703,0.034781,0.005312
481,2016-09-27 13:58:39.900,4.713591,0.048669,0.003988
482,2016-09-27 13:58:39.900,4.722069,0.057147,0.003730
483,2016-09-27 13:58:39.900,4.726810,0.061888,0.004460
484,2016-09-27 13:58:39.900,4.705068,0.040146,0.003324
485,2016-09-27 13:58:39.900,4.704434,0.039512,0.004589
486,2016-09-27 13:58:39.900,4.717995,0.053073,0.004297
487,2016-09-27 13:58:39.900,4.727045,0.062123,0.004853
488,2016-09-27 13:58:39.900,4.731114,0.066192,0.004194
489,2016-09-27 13:58:39.900,4.709429,0.044507,0.004266
490,2016-09-27 13:58:39.900,4.709101,0.044179,0.004482
491,2016-09-27 13:58:39.900,4.722215,0.057293,0.004100
492,2016-09-27 13:58:39.900,4.731190,0.066268,0.004028
493,2016-09-27 13:58:39.900,4.735758,0.070836,0.004531
494,2016-09-27 13:58:39.900,4.714853,0.049931,0.005318
495,2016-09-27 13:58:39.900,4.713885,0.048963,0.004628
496,2016-09-27 13:58:39.900,4.726500,0.061578,0.004169
497,2016-09-27 13:58:39.900,4.735541,0.070619,0.004245
498,2016-09-27 13:58:39.900,4.740062,0.075140,0.004199
499,2016-09-27 13:58:39.900,4.718861,0.053939,0.003894
500,2016-09-27 13:58:39.900,4.718765,0.053843,0.004723
501,2016-09-27 13:58:39.900,4.731151,0.066229,0.004539
502,2016-09-27 13:58:39.900,4.740497,0.075575,0.004845
503,2016-09-27 13:58:39.900,4.744120,0.079198,0.003937
504,2016-09-27 13:58:39.900,4.723141,0.058219,0.004177
505,2016-09-27 13:58:39.900,4.723050,0.058128,0.004136
506,2016-09-27 13:58:39.900,4.744914,0.079992,0.004312
507,2016-09-27 13:58:39.900,4.734988,0.070066,0.003708
508,2016-09-27 13:58:39.900,4.748008,0.083086,0.003778
509,2016-09-27 13:58:39.900,4.728149,0.063227,0.004902
510,2016-09-27 13:58:39.900,4.727176,0.062254,0.004007
511,2016-09-27 13:58:39.900,4.748737,0.083815,0.003697
512,2016-09-27 13:58:39.900,4.739099,0.074177,0.004000
513,2016-09-27 13:58:39.900,4.751911,0.086989,0.003777
514,2016-09-27 13:58:39.900,4.732041,0.067119,0.003788
515,2016-09-27 13:58:39.900,4.731124,0.066202,0.003796
516,2016-09-27 13:58:39.900,4.735540,0.070618,0.003390
517,2016-09-27 13:58:39.900,4.756231,0.091309,0.004217
518,2016-09-27 13:58:39.900,4.743046,0.078124,0.003835
519,2016-09-27 13:58:39.900,4.753382,0.088460,0.004541
520,2016-09-27 13:58:39.900,4.735558,0.070636,0.004298
521,2016-09-27 13:58:39.900,4.739720,0.074798,0.004079
522,2016-09-27 13:58:39.900,4.761952,0.097030,0.005604
523,2016-09-27 13:58:39.900,4.747483,0.082561,0.004324
524,2016-09-27 13:58:39.900,4.757609,0.092687,0.004120
525,2016-09-27 13:58:39.900,4.740067,0.075145,0.004363
526,2016-09-27 13:58:39.900,4.744190,0.079268,0.004362
527,2016-09-27 13:58:39.900,4.765768,0.100846,0.003712
528,2016-09-27 13:58:39.900,4.752884,0.087962,0.005298
529,2016-09-27 13:58:39.900,4.760722,0.095800,0.003000
530,2016-09-27 13:58:39.900,4.744495,0.079573,0.004283
531,2016-09-27 13:58:39.900,4.747810,0.082888,0.003508
532,2016-09-27 13:58:39.900,4.764604,0.099682,0.003776
533,2016-09-27 13:58:39.900,4.751829,0.086907,0.003908
534,2016-09-27 13:58:39.900,4.748659,0.083737,0.004045
535,2016-09-27 13:58:39.900,4.770383,0.105461,0.004503
536,2016-09-27 13:58:39.900,4.768525,0.103603,0.003795
537,2016-09-27 13:58:39.900,4.758447,0.093525,0.005453
538,2016-09-27 13:58:39.900,4.756305,0.091383,0.004328
539,2016-09-27 13:58:39.900,4.774556,0.109634,0.004060
540,2016-09-27 13:58:39.900,4.753166,0.088244,0.004362
541,2016-09-27 13:58:39.900,4.772477,0.107555,0.003837
542,2016-09-27 13:58:39.900,4.762838,0.097916,0.004284
543,2016-09-27 13:58:39.900,4.760598,0.095676,0.004141
544,2016-09-27 13:58:39.900,4.778195,0.113273,0.003532
545,2016-09-27 13:58:39.900,4.757768,0.092846,0.004496
546,2016-09-27 13:58:39.900,4.776962,0.112040,0.004373
547,2016-09-27 13:58:39.900,4.766419,0.101497,0.003475
548,2016-09-27 13:58:39.900,4.765304,0.100382,0.004595
549,2016-09-27 13:58:39.900,4.782555,0.117633,0.004256
550,2016-09-27 13:58:39.900,4.762116,0.097194,0.004221
551,2016-09-27 13:58:39.900,4.780794,0.115872,0.003721
552,2016-09-27 13:58:39.900,4.770756,0.105834,0.004217
553,2016-09-27 13:58:39.900,4.769616,0.104694,0.004203
554,2016-09-27 13:58:39.900,4.786505,0.121583,0.003849
555,2016-09-27 13:58:39.900,4.766030,0.101108,0.003782
556,2016-09-27 13:58:39.900,4.784734,0.119812,0.003816
557,2016-09-27 13:58:39.900,4.775140,0.110218,0.004269
558,2016-09-27 13:58:39.900,4.773114,0.108192,0.003393
559,2016-09-27 13:58:39.900,4.769942,0.105020,0.003743
560,2016-09-27 13:58:39.900,4.788926,0.124004,0.004080
561,2016-09-27 13:58:39.900,4.778784,0.113862,0.003529
562,2016-09-27 13:58:39.900,4.777338,0.112416,0.004114
563,2016-09-27 13:58:39.900,4.774134,0.109212,0.004084
564,2016-09-27 13:58:39.900,4.782649,0.117727,0.003756
565,2016-09-27 13:58:39.900,4.781210,0.116288,0.003751
566,2016-09-27 13:58:39.900,4.779600,0.114678,0.005309
567,2016-09-27 13:58:39.900,4.787051,0.122129,0.004272
568,2016-09-27 13:58:39.900,4.783535,0.118613,0.003804
569,2016-09-27 13:58:39.900,4.791095,0.126173,0.003931
570,2016-09-27 13:58:39.900,4.788189,0.123267,0.004502
571,2016-09-27 13:58:39.900,4.793019,0.128097,0.004695
572,2016-09-27 13:58:39.900,4.797251,0.132329,0.004123
573,2016-09-27 13:58:39.900,4.801245,0.136323,0.003834
574,2016-09-27 13:58:39.905,4.921622,0.013978,0.005222
575,2016-09-27 13:58:39.905,4.924548,0.016904,0.004820
576,2016-09-27 13:58:39.905,4.928769,0.021125,0.004065
577,2016-09-27 13:58:39.905,4.925712,0.018068,0.003944
578,2016-09-27 13:58:39.905,4.927770,0.020126,0.004573
579,2016-09-27 13:58:39.905,4.933213,0.025569,0.004313
580,2016-09-27 13:58:39.905,4.929739,0.022095,0.003913
581,2016-09-27 13:58:39.905,4.932321,0.024677,0.004391
582,2016-09-27 13:58:39.905,4.937136,0.029492,0.003812
583,2016-09-27 13:58:39.905,4.934300,0.026656,0.004456
584,2016-09-27 13:58:39.905,4.936202,0.028558,0.003773
585,2016-09-27 13:58:39.905,4.941108,0.033464,0.003859
586,2016-09-27 13:58:39.905,4.934203,0.026559,0.005477
587,2016-09-27 13:58:39.905,4.939010,0.031366,0.004596
588,2016-09-27 13:58:39.905,4.932412,0.024768,0.005694
589,2016-09-27 13:58:39.905,4.940197,0.032553,0.003881
590,2016-09-27 13:58:39.905,4.946015,0.038371,0.004788
591,2016-09-27 13:58:39.905,4.937864,0.030220,0.003436
592,2016-09-27 13:58:39.905,4.945030,0.037386,0.005908
593,2016-09-27 13:58:39.905,4.936747,0.029103,0.004157
594,2016-09-27 13:58:39.905,4.944939,0.037295,0.004635
595,2016-09-27 13:58:39.905,4.949904,0.042260,0.003776
596,2016-09-27 13:58:39.905,4.949096,0.041452,0.003962
597,2016-09-27 13:58:39.905,4.941133,0.033489,0.004251
598,2016-09-27 13:58:39.905,4.942554,0.034910,0.004574
599,2016-09-27 13:58:39.905,4.948962,0.041318,0.003914
600,2016-09-27 13:58:39.905,4.953290,0.045646,0.003272
601,2016-09-27 13:58:39.905,4.952937,0.045293,0.003727
602,2016-09-27 13:58:39.905,4.946305,0.038661,0.005071
603,2016-09-27 13:58:39.905,4.952624,0.044980,0.003550
604,2016-09-27 13:58:39.905,4.946033,0.038389,0.003364
605,2016-09-27 13:58:39.905,4.957440,0.049796,0.004040
606,2016-09-27 13:58:39.905,4.957089,0.049445,0.004048
607,2016-09-27 13:58:39.905,4.950640,0.042996,0.004218
608,2016-09-27 13:58:39.905,4.957120,0.049476,0.004386
609,2016-09-27 13:58:39.905,4.950748,0.043104,0.004600
610,2016-09-27 13:58:39.905,4.960871,0.053227,0.003313
611,2016-09-27 13:58:39.905,4.961605,0.053961,0.004403
612,2016-09-27 13:58:39.905,4.955154,0.047510,0.004398
613,2016-09-27 13:58:39.905,4.961160,0.053516,0.003937
614,2016-09-27 13:58:39.905,4.954986,0.047342,0.004125
615,2016-09-27 13:58:39.905,4.964640,0.056996,0.003653
616,2016-09-27 13:58:39.905,4.965476,0.057832,0.003763
617,2016-09-27 13:58:39.905,4.959026,0.051382,0.003746
618,2016-09-27 13:58:39.905,4.965196,0.057552,0.003921
619,2016-09-27 13:58:39.905,4.959572,0.051928,0.004475
620,2016-09-27 13:58:39.905,4.968585,0.060941,0.003834
621,2016-09-27 13:58:39.905,4.968898,0.061254,0.003316
622,2016-09-27 13:58:39.905,4.962938,0.055294,0.003794
623,2016-09-27 13:58:39.905,4.969864,0.062220,0.004548
624,2016-09-27 13:58:39.905,4.963376,0.055732,0.003692
625,2016-09-27 13:58:39.905,4.972831,0.065187,0.004122
626,2016-09-27 13:58:39.905,4.972559,0.064915,0.003545
627,2016-09-27 13:58:39.905,4.966748,0.059104,0.003691
628,2016-09-27 13:58:39.905,4.973499,0.065855,0.003524
629,2016-09-27 13:58:39.905,4.967353,0.059709,0.003865
630,2016-09-27 13:58:39.905,4.976877,0.069233,0.003942
631,2016-09-27 13:58:39.905,4.976742,0.069098,0.004068
632,2016-09-27 13:58:39.905,4.970841,0.063197,0.003989
633,2016-09-27 13:58:39.905,4.977308,0.069664,0.003699
634,2016-09-27 13:58:39.905,4.970919,0.063275,0.003457
635,2016-09-27 13:58:39.905,4.981161,0.073517,0.004176
636,2016-09-27 13:58:39.905,4.980922,0.073278,0.004072
637,2016-09-27 13:58:39.905,4.974650,0.067006,0.003696
638,2016-09-27 13:58:39.905,4.981748,0.074104,0.004321
639,2016-09-27 13:58:39.905,4.975074,0.067430,0.004048
640,2016-09-27 13:58:39.905,4.985871,0.078227,0.004568
641,2016-09-27 13:58:39.905,4.984667,0.077023,0.003624
642,2016-09-27 13:58:39.905,4.979023,0.071379,0.004260
643,2016-09-27 13:58:39.905,4.985856,0.078212,0.003996
644,2016-09-27 13:58:39.905,4.978298,0.070654,0.003116
645,2016-09-27 13:58:39.905,4.989444,0.081800,0.003463
646,2016-09-27 13:58:39.905,4.988765,0.081121,0.003975
647,2016-09-27 13:58:39.905,4.983185,0.075541,0.004039
648,2016-09-27 13:58:39.905,4.990460,0.082816,0.004497
649,2016-09-27 13:58:39.905,4.982775,0.075131,0.004349
650,2016-09-27 13:58:39.905,4.993255,0.085611,0.003703
651,2016-09-27 13:58:39.905,4.992241,0.084597,0.003366
652,2016-09-27 13:58:39.905,4.986994,0.079350,0.003701
653,2016-09-27 13:58:39.905,4.994892,0.087248,0.004324
654,2016-09-27 13:58:39.905,4.986407,0.078763,0.003516
655,2016-09-27 13:58:39.905,4.997436,0.089792,0.004069
656,2016-09-27 13:58:39.905,4.990913,0.083269,0.003796
657,2016-09-27 13:58:39.905,4.995873,0.088229,0.003504
658,2016-09-27 13:58:39.905,4.998896,0.091252,0.003892
659,2016-09-27 13:58:39.905,4.990225,0.082581,0.003719
660,2016-09-27 13:58:39.905,5.001435,0.093791,0.003894
661,2016-09-27 13:58:39.905,4.995035,0.087391,0.004010
662,2016-09-27 13:58:39.905,4.999533,0.091889,0.003551
663,2016-09-27 13:58:39.905,5.002420,0.094776,0.003419
664,2016-09-27 13:58:39.905,4.994237,0.086593,0.003886
665,2016-09-27 13:58:39.905,5.005224,0.097580,0.003657
666,2016-09-27 13:58:39.905,4.999222,0.091578,0.004071
667,2016-09-27 13:58:39.905,5.003549,0.095905,0.003882
668,2016-09-27 13:58:39.905,5.006447,0.098803,0.003923
669,2016-09-27 13:58:39.905,4.998197,0.090553,0.003852
670,2016-09-27 13:58:39.905,5.009463,0.101819,0.004124
671,2016-09-27 13:58:39.905,5.002855,0.095211,0.003500
672,2016-09-27 13:58:39.905,5.007142,0.099498,0.003476
673,2016-09-27 13:58:39.905,5.010359,0.102715,0.003808
674,2016-09-27 13:58:39.905,5.002121,0.094477,0.003806
675,2016-09-27 13:58:39.905,5.013448,0.105804,0.003869
676,2016-09-27 13:58:39.905,5.007095,0.099451,0.004134
677,2016-09-27 13:58:39.905,5.011059,0.103415,0.003808
678,2016-09-27 13:58:39.905,5.014235,0.106591,0.003768
679,2016-09-27 13:58:39.905,5.006303,0.098659,0.004074
680,2016-09-27 13:58:39.905,5.017653,0.110009,0.004084
681,2016-09-27 13:58:39.905,5.011010,0.103366,0.003804
682,2016-09-27 13:58:39.905,5.014985,0.107341,0.003812
683,2016-09-27 13:58:39.905,5.018475,0.110831,0.004127
684,2016-09-27 13:58:39.905,5.010259,0.102615,0.003840
685,2016-09-27 13:58:39.905,5.021916,0.114272,0.004141
686,2016-09-27 13:58:39.905,5.014897,0.107253,0.003782
687,2016-09-27 13:58:39.905,5.019273,0.111629,0.004163
688,2016-09-27 13:58:39.905,5.021369,0.113725,0.002788
689,2016-09-27 13:58:39.905,5.014050,0.106406,0.003679
690,2016-09-27 13:58:39.905,5.018527,0.110883,0.003518
691,2016-09-27 13:58:39.905,5.025481,0.117837,0.004005
692,2016-09-27 13:58:39.905,5.018099,0.110455,0.003926
693,2016-09-27 13:58:39.905,5.022235,0.114591,0.003602
694,2016-09-27 13:58:39.905,5.022679,0.115035,0.004465
695,2016-09-27 13:58:39.905,5.026718,0.119074,0.004354
696,2016-09-27 13:58:39.905,5.026452,0.118808,0.003657
697,2016-09-27 13:58:39.905,5.030928,0.123284,0.004104
698,2016-09-27 13:58:39.905,5.030128,0.122484,0.003570
699,2016-09-27 13:58:39.909,6.145001,0.014477,0.005261
700,2016-09-27 13:58:39.909,6.147862,0.017338,0.004878
701,2016-09-27 13:58:39.909,6.149332,0.018808,0.004164
702,2016-09-27 13:58:39.909,6.151789,0.021265,0.003765
703,2016-09-27 13:58:39.909,6.153718,0.023194,0.004276
704,2016-09-27 13:58:39.909,6.151829,0.021305,0.004973
705,2016-09-27 13:58:39.909,6.155987,0.025463,0.004075
706,2016-09-27 13:58:39.909,6.156515,0.025991,0.005912
707,2016-09-27 13:58:39.909,6.157885,0.027361,0.004055
708,2016-09-27 13:58:39.909,6.155678,0.025154,0.003695
709,2016-09-27 13:58:39.909,6.159380,0.028856,0.003285
710,2016-09-27 13:58:39.909,6.161626,0.031102,0.003629
711,2016-09-27 13:58:39.909,6.160365,0.029841,0.003682
712,2016-09-27 13:58:39.909,6.160746,0.030222,0.004957
713,2016-09-27 13:58:39.909,6.163917,0.033393,0.004429
714,2016-09-27 13:58:39.909,6.165282,0.034758,0.003543
715,2016-09-27 13:58:39.909,6.163693,0.033169,0.003208
716,2016-09-27 13:58:39.909,6.164678,0.034154,0.003820
717,2016-09-27 13:58:39.909,6.168329,0.037805,0.004298
718,2016-09-27 13:58:39.909,6.169478,0.038954,0.004085
719,2016-09-27 13:58:39.909,6.167528,0.037004,0.003709
720,2016-09-27 13:58:39.909,6.168747,0.038223,0.003960
721,2016-09-27 13:58:39.909,6.172315,0.041791,0.003876
722,2016-09-27 13:58:39.909,6.173654,0.043130,0.004069
723,2016-09-27 13:58:39.909,6.171591,0.041067,0.003948
724,2016-09-27 13:58:39.909,6.172749,0.042225,0.003888
725,2016-09-27 13:58:39.909,6.177040,0.046516,0.004599
726,2016-09-27 13:58:39.909,6.177253,0.046729,0.003487
727,2016-09-27 13:58:39.909,6.176787,0.046263,0.005067
728,2016-09-27 13:58:39.909,6.177059,0.046535,0.004189
729,2016-09-27 13:58:39.909,6.181069,0.050545,0.003922
730,2016-09-27 13:58:39.909,6.181321,0.050797,0.003955
731,2016-09-27 13:58:39.909,6.180879,0.050355,0.003713
732,2016-09-27 13:58:39.909,6.181489,0.050965,0.004592
733,2016-09-27 13:58:39.909,6.159104,0.028580,0.006259
734,2016-09-27 13:58:39.909,6.184441,0.053917,0.003256
735,2016-09-27 13:58:39.909,6.185399,0.054875,0.003962
736,2016-09-27 13:58:39.909,6.184762,0.054238,0.003759
737,2016-09-27 13:58:39.909,6.185449,0.054925,0.003850
738,2016-09-27 13:58:39.909,6.163187,0.032663,0.003859
739,2016-09-27 13:58:39.909,6.189713,0.059189,0.005168
740,2016-09-27 13:58:39.909,6.189643,0.059119,0.004133
741,2016-09-27 13:58:39.909,6.188389,0.057865,0.003519
742,2016-09-27 13:58:39.909,6.189315,0.058791,0.003735
743,2016-09-27 13:58:39.909,6.167088,0.036564,0.003788
744,2016-09-27 13:58:39.909,6.192850,0.062326,0.003099
745,2016-09-27 13:58:39.909,6.194341,0.063817,0.004518
746,2016-09-27 13:58:39.909,6.192642,0.062118,0.004151
747,2016-09-27 13:58:39.909,6.194241,0.063717,0.004816
748,2016-09-27 13:58:39.909,6.171492,0.040968,0.004279
749,2016-09-27 13:58:39.909,6.196541,0.066017,0.003588
750,2016-09-27 13:58:39.909,6.198725,0.068201,0.004273
751,2016-09-27 13:58:39.909,6.196929,0.066405,0.004184
752,2016-09-27 13:58:39.909,6.197843,0.067319,0.003491
753,2016-09-27 13:58:39.909,6.175816,0.045292,0.004204
754,2016-09-27 13:58:39.909,6.201261,0.070737,0.004615
755,2016-09-27 13:58:39.909,6.203146,0.072622,0.004315
756,2016-09-27 13:58:39.909,6.201333,0.070809,0.004303
757,2016-09-27 13:58:39.909,6.201652,0.071128,0.003697
758,2016-09-27 13:58:39.909,6.206003,0.075479,0.004636
759,2016-09-27 13:58:39.909,6.180204,0.049680,0.004277
760,2016-09-27 13:58:39.909,6.207462,0.076938,0.004194
761,2016-09-27 13:58:39.909,6.205052,0.074528,0.003602
762,2016-09-27 13:58:39.909,6.205440,0.074916,0.003685
763,2016-09-27 13:58:39.909,6.209783,0.079259,0.003657
764,2016-09-27 13:58:39.909,6.185468,0.054944,0.005157
765,2016-09-27 13:58:39.909,6.208629,0.078105,0.003081
766,2016-09-27 13:58:39.909,6.211306,0.080782,0.003737
767,2016-09-27 13:58:39.909,6.214104,0.083580,0.004208
768,2016-09-27 13:58:39.909,6.212437,0.081913,0.003697
769,2016-09-27 13:58:39.909,6.189932,0.059408,0.004348
770,2016-09-27 13:58:39.909,6.209899,0.079375,0.004741
771,2016-09-27 13:58:39.909,6.215442,0.084918,0.004028
772,2016-09-27 13:58:39.909,6.218274,0.087750,0.004062
773,2016-09-27 13:58:39.909,6.215441,0.084917,0.002893
774,2016-09-27 13:58:39.909,6.194468,0.063944,0.004423
775,2016-09-27 13:58:39.909,6.213492,0.082968,0.003478
776,2016-09-27 13:58:39.909,6.219324,0.088800,0.003772
777,2016-09-27 13:58:39.909,6.221890,0.091366,0.003490
778,2016-09-27 13:58:39.909,6.219868,0.089344,0.004322
779,2016-09-27 13:58:39.909,6.199115,0.068591,0.004539
780,2016-09-27 13:58:39.909,6.216998,0.086474,0.003396
781,2016-09-27 13:58:39.909,6.222968,0.092444,0.003527
782,2016-09-27 13:58:39.909,6.225724,0.095200,0.003718
783,2016-09-27 13:58:39.909,6.224788,0.094264,0.004808
784,2016-09-27 13:58:39.909,6.220816,0.090292,0.003712
785,2016-09-27 13:58:39.909,6.203578,0.073054,0.004354
786,2016-09-27 13:58:39.909,6.229259,0.098735,0.003403
787,2016-09-27 13:58:39.909,6.228284,0.097760,0.003387
788,2016-09-27 13:58:39.909,6.224044,0.093520,0.003117
789,2016-09-27 13:58:39.909,6.207866,0.077342,0.004173
790,2016-09-27 13:58:39.909,6.233106,0.102582,0.003734
791,2016-09-27 13:58:39.909,6.231978,0.101454,0.003585
792,2016-09-27 13:58:39.909,6.227630,0.097106,0.003482
793,2016-09-27 13:58:39.909,6.227154,0.096630,0.004074
794,2016-09-27 13:58:39.909,6.211716,0.081192,0.003730
795,2016-09-27 13:58:39.909,6.236863,0.106339,0.003647
796,2016-09-27 13:58:39.909,6.235837,0.105313,0.003751
797,2016-09-27 13:58:39.909,6.231362,0.100838,0.003627
798,2016-09-27 13:58:39.909,6.216064,0.085540,0.004246
799,2016-09-27 13:58:39.909,6.230864,0.100340,0.003600
800,2016-09-27 13:58:39.909,6.241079,0.110555,0.004109
801,2016-09-27 13:58:39.909,6.238989,0.108465,0.003043
802,2016-09-27 13:58:39.909,6.235343,0.104819,0.003871
803,2016-09-27 13:58:39.909,6.220366,0.089842,0.004181
804,2016-09-27 13:58:39.909,6.235006,0.104482,0.004024
805,2016-09-27 13:58:39.909,6.243048,0.112524,0.003943
806,2016-09-27 13:58:39.909,6.240303,0.109779,0.004844
807,2016-09-27 13:58:39.909,6.223538,0.093014,0.003060
808,2016-09-27 13:58:39.909,6.238405,0.107881,0.003295
809,2016-09-27 13:58:39.909,6.246796,0.116272,0.003635
810,2016-09-27 13:58:39.909,6.244358,0.113834,0.003919
811,2016-09-27 13:58:39.909,6.227538,0.097014,0.003885
812,2016-09-27 13:58:39.909,6.242220,0.111696,0.003708
813,2016-09-27 13:58:39.909,6.250342,0.119818,0.003438
814,2016-09-27 13:58:39.909,6.248766,0.118242,0.004304
815,2016-09-27 13:58:39.909,6.232105,0.101581,0.004445
816,2016-09-27 13:58:39.909,6.245885,0.115361,0.003557
817,2016-09-27 13:58:39.909,6.236133,0.105609,0.003901
818,2016-09-27 13:58:39.909,6.243073,0.112549,0.006831
819,2016-09-27 13:58:39.909,6.247040,0.116516,0.003823
820,2016-09-27 13:58:39.909,6.250674,0.120150,0.003522
821,2016-09-27 13:58:39.909,6.254873,0.124349,0.004084
822,2016-09-27 13:58:39.909,6.259031,0.128507,0.004041
823,2016-09-27 13:58:39.909,6.262755,0.132231,0.003614
824,2016-09-27 13:58:39.913,6.401817,0.015985,0.005970
825,2016-09-27 13:58:39.913,6.405234,0.019402,0.005357
826,2016-09-27 13:58:39.913,6.406185,0.020353,0.004205
827,2016-09-27 13:58:39.913,6.409883,0.024051,0.003583
828,2016-09-27 13:58:39.913,6.414189,0.028357,0.004206
829,2016-09-27 13:58:39.913,6.409913,0.024081,0.006064
830,2016-09-27 13:58:39.913,6.418719,0.032887,0.004424
831,2016-09-27 13:58:39.913,6.414724,0.028892,0.004635
832,2016-09-27 13:58:39.913,6.423140,0.037308,0.004312
833,2016-09-27 13:58:39.913,6.418159,0.032327,0.003315
834,2016-09-27 13:58:39.913,6.413799,0.027967,0.005430
835,2016-09-27 13:58:39.913,6.427155,0.041323,0.003907
836,2016-09-27 13:58:39.913,6.416187,0.030355,0.005392
837,2016-09-27 13:58:39.913,6.422180,0.036348,0.003908
838,2016-09-27 13:58:39.913,6.418733,0.032901,0.004766
839,2016-09-27 13:58:39.913,6.432275,0.046443,0.005016
840,2016-09-27 13:58:39.913,6.420915,0.035083,0.004570
841,2016-09-27 13:58:39.913,6.422793,0.036961,0.003939
842,2016-09-27 13:58:39.913,6.436333,0.050501,0.003954
843,2016-09-27 13:58:39.913,6.428255,0.042423,0.005358
844,2016-09-27 13:58:39.913,6.425262,0.039430,0.004229
845,2016-09-27 13:58:39.913,6.440220,0.054388,0.003771
846,2016-09-27 13:58:39.913,6.432478,0.046646,0.004113
847,2016-09-27 13:58:39.913,6.428695,0.042863,0.003252
848,2016-09-27 13:58:39.913,6.444253,0.058421,0.003920
849,2016-09-27 13:58:39.913,6.437842,0.052010,0.005235
850,2016-09-27 13:58:39.913,6.433343,0.047511,0.004517
851,2016-09-27 13:58:39.913,6.448292,0.062460,0.003910
852,2016-09-27 13:58:39.913,6.442594,0.056762,0.004643
853,2016-09-27 13:58:39.913,6.438067,0.052235,0.004608
854,2016-09-27 13:58:39.913,6.452325,0.066493,0.003919
855,2016-09-27 13:58:39.913,6.447242,0.061410,0.004539
856,2016-09-27 13:58:39.913,6.443538,0.057706,0.005363
857,2016-09-27 13:58:39.913,6.455985,0.070153,0.003548
858,2016-09-27 13:58:39.913,6.451444,0.065612,0.004096
859,2016-09-27 13:58:39.913,6.447100,0.061268,0.003448
860,2016-09-27 13:58:39.913,6.460076,0.074244,0.003988
861,2016-09-27 13:58:39.913,6.455383,0.069551,0.003829
862,2016-09-27 13:58:39.913,6.451271,0.065439,0.004060
863,2016-09-27 13:58:39.913,6.464165,0.078333,0.003959
864,2016-09-27 13:58:39.913,6.458794,0.072962,0.003299
